time,instrument,bid1_price,bid1_qty,bid2_price,bid2_qty,bid3_price,bid3_qty,ask1_price,ask1_qty,ask2_price,ask2_qty,ask3_price,ask3_qty
1574516,SSE-CARD,9142,50,9141,100,9140,150,9144,40,9145,100,9146,150
1574516,SSE-FSR,10025,50,10023,100,10021,151,10029,46,10031,100,10033,150
1574516,SSE-HT,11122,100,11120,150,11118,200,11128,23,11130,100,11132,150
1574516,SSE-KRAS,9505,50,9503,100,9501,150,9509,47,9511,100,9513,150
1574516,SSE-SIMP,9886,50,9885,110,9884,160,9889,71,9890,150,9891,200
1574516,SSE-ZABA,11428,50,11426,100,11424,150,11432,50,11434,100,11436,150
1574616,SSE-CARD,9143,69,9142,200,9141,250,9147,50,9148,100,9149,150
1574616,SSE-FSR,10010,2,10007,50,10006,13,10013,52,10015,150,10017,200
1574616,SSE-HT,11146,64,11144,150,11142,200,11152,50,11153,5,11154,100
1574616,SSE-KRAS,9530,35,9528,100,9526,150,9534,60,9536,100,9538,150
1574616,SSE-SIMP,9889,70,9888,100,9887,150,9891,50,9892,100,9893,150
1574616,SSE-ZABA,11417,50,11415,100,11413,150,11425,44,11427,200,11428,90
1574716,SSE-CARD,9140,68,9139,200,9138,250,9144,25,9145,100,9146,150
1574716,SSE-FSR,9987,50,9985,100,9983,163,9993,63,9995,150,9997,200
1574716,SSE-HT,11134,147,11132,200,11130,250,11142,50,11144,100,11146,150
1574716,SSE-KRAS,9511,50,9509,100,9507,150,9515,50,9517,100,9519,150
1574716,SSE-SIMP,9901,50,9900,100,9899,150,9903,40,9904,100,9905,150
1574716,SSE-ZABA,11444,10,11442,150,11440,200,11450,50,11452,100,11454,150
1574816,SSE-CARD,8882,50,8881,100,8880,150,8888,248,9689,20,9692,10
1574816,SSE-FSR,10022,30,10020,100,10018,150,10026,40,10028,100,10030,150
1574816,SSE-HT,11116,50,11114,100,11112,150,11120,40,11122,100,11124,150
1574816,SSE-KRAS,9521,50,9519,100,9517,150,9525,50,9527,100,9529,150
1574816,SSE-SIMP,9922,50,9921,100,9920,150,9924,50,9925,100,9926,150
1574816,SSE-ZABA,11425,126,11423,100,11421,150,11431,43,11433,150,11435,200
1574916,SSE-CARD,8863,50,8862,100,8861,150,8868,157,8869,250,8887,10
1574916,SSE-FSR,10001,50,9999,100,9997,150,10005,40,10007,100,10009,150
1574916,SSE-HT,11111,50,11109,100,11107,150,11117,90,11119,150,11121,200
1574916,SSE-KRAS,9535,50,9533,100,9531,150,9539,50,9541,100,9543,150
1574916,SSE-SIMP,9898,50,9897,100,9896,150,9902,77,9903,200,9904,250
1574916,SSE-ZABA,11416,50,11414,100,11412,150,11420,13,11422,100,11424,150
1575016,SSE-CARD,8868,118,8867,100,8866,150,8870,50,8871,100,8872,150
1575016,SSE-FSR,10000,50,9998,100,9996,150,10006,68,10008,150,10010,200
1575016,SSE-HT,11098,50,11096,100,11094,150,11102,45,11104,100,11106,150
1575016,SSE-KRAS,9525,50,9523,100,9521,150,9529,35,9531,100,9533,150
1575016,SSE-SIMP,9910,50,9909,100,9908,150,9912,50,9913,100,9914,150
1575016,SSE-ZABA,11411,50,11409,100,11407,150,11419,30,11421,200,11423,250
1575251,SSE-CARD,8870,15,8869,100,8868,150,8873,100,8874,150,8875,200
1575251,SSE-FSR,10012,50,10010,100,10008,150,10016,50,10018,100,10020,150
1575251,SSE-HT,11075,50,11073,100,11071,150,11079,20,11081,100,11083,150
1575251,SSE-KRAS,9520,50,9518,100,9516,150,9524,40,9526,100,9528,150
1575251,SSE-SIMP,9918,50,9917,100,9916,150,9921,100,9922,150,9923,200
1575251,SSE-ZABA,11430,50,11428,100,11426,150,11434,50,11436,100,11438,150
1575473,SSE-CARD,8875,60,8874,150,8873,250,8878,50,8879,100,8880,150
1575473,SSE-FSR,9979,50,9977,100,9975,150,9983,25,9985,100,9987,150
1575473,SSE-HT,11070,45,11068,100,11066,200,11074,10,11076,100,11078,150
1575473,SSE-KRAS,9539,135,9537,200,9535,250,9547,50,9549,100,9551,155
1575473,SSE-SIMP,9904,50,9903,100,9902,150,9907,50,9908,150,9909,200
1575473,SSE-ZABA,11422,50,11420,100,11418,150,11430,140,11432,200,11434,250
1575608,SSE-CARD,8841,50,8840,100,8839,150,8846,180,8847,250,8887,10
1575608,SSE-FSR,9960,20,9958,50,9956,100,9962,19,9964,100,9966,150
1575608,SSE-HT,11059,50,11057,100,11055,150,11063,25,11065,100,11067,150
1575608,SSE-KRAS,9526,50,9524,100,9522,150,9530,45,9532,100,9534,150
1575608,SSE-SIMP,9913,50,9912,100,9911,150,9915,50,9916,100,9917,150
1575608,SSE-ZABA,11414,50,11412,100,11410,150,11418,7,11420,100,11422,150
1575616,SSE-CARD,8840,100,8839,150,8838,200,8887,10,9689,20,9692,10
1575616,SSE-FSR,9958,50,9956,100,9954,150,9962,19,9964,100,9966,150
1575616,SSE-HT,11059,50,11057,100,11055,150,11063,14,11065,100,11067,150
1575616,SSE-KRAS,9526,50,9524,100,9522,150,9530,25,9532,100,9534,150
1575616,SSE-SIMP,9912,100,9911,150,9910,200,9916,100,9917,150,9918,200
1575616,SSE-ZABA,11412,100,11410,150,11408,200,11414,40,11424,121,11426,250
1575716,SSE-CARD,8863,25,8862,150,8861,200,8866,20,8867,100,8868,150
1575716,SSE-FSR,9951,50,9949,100,9947,150,9955,21,9957,100,9959,150
1575716,SSE-HT,11078,100,11076,150,11074,200,11084,50,11086,100,11088,150
1575716,SSE-KRAS,9520,50,9518,100,9516,150,9524,50,9526,100,9528,150
1575716,SSE-SIMP,9925,30,9924,100,9923,150,9927,50,9928,100,9929,150
1575716,SSE-ZABA,11376,50,11374,150,11372,200,11382,50,11384,100,11386,150
1575816,SSE-CARD,9081,25,9080,100,9079,150,9083,50,9084,100,9085,150
1575816,SSE-FSR,9983,45,9981,100,9979,150,9987,50,9989,100,9991,150
1575816,SSE-HT,11073,50,11071,100,11069,150,11077,50,11079,100,11081,150
1575816,SSE-KRAS,9505,50,9503,100,9501,150,9509,50,9511,100,9513,150
1575816,SSE-SIMP,9943,45,9942,100,9941,150,9945,40,9946,110,9947,150
1575816,SSE-ZABA,11380,50,11378,100,11376,150,11384,50,11386,100,11388,150
1575916,SSE-CARD,9048,50,9047,100,9046,150,9050,30,9051,100,9052,150
1575916,SSE-FSR,10002,35,10000,100,9998,150,10006,50,10008,100,10010,150
1575916,SSE-HT,11049,50,11047,100,11045,150,11053,24,11055,100,11057,150
1575916,SSE-KRAS,9538,50,9536,100,9534,150,9542,50,9544,100,9546,155
1575916,SSE-SIMP,9945,20,9943,10,9936,50,9946,10,10005,50,10007,30
1575916,SSE-ZABA,11375,50,11373,100,11371,150,11380,22,11381,100,11383,150
1576016,SSE-CARD,9053,139,9052,200,9051,250,9057,50,9058,100,9059,150
1576016,SSE-FSR,9991,52,9989,150,9987,200,9997,50,9999,100,10001,150
1576016,SSE-HT,11080,50,11078,100,11076,150,11084,50,11086,100,11088,150
1576016,SSE-KRAS,9533,50,9531,100,9529,150,9537,50,9539,100,9541,150
1576016,SSE-SIMP,9964,50,9963,100,9962,150,9967,99,9968,150,9969,200
1576016,SSE-ZABA,11369,50,11367,100,11365,150,11379,55,11380,22,11381,250
1576116,SSE-CARD,9052,50,9051,100,9050,150,9054,50,9055,100,9056,150
1576116,SSE-FSR,9987,50,9985,100,9983,150,9991,50,9993,100,9995,150
1576116,SSE-HT,11063,50,11061,100,11059,150,11067,40,11069,100,11071,150
1576116,SSE-KRAS,9511,50,9509,180,9507,150,9515,45,9517,100,9519,150
1576116,SSE-SIMP,9927,60,9926,100,9925,150,9929,6,9930,100,9931,150
1576116,SSE-ZABA,11344,50,11342,100,11340,150,11348,9,11350,100,11352,150
1576216,SSE-CARD,9057,50,9056,200,9055,250,9061,50,9062,100,9063,150
1576216,SSE-FSR,9947,50,9945,100,9943,150,9951,29,9953,100,9955,150
1576216,SSE-HT,11062,150,11060,200,11058,250,11070,50,11072,100,11074,150
1576216,SSE-KRAS,9539,35,9537,100,9535,150,9543,50,9545,100,9546,5
1576216,SSE-SIMP,9953,50,9952,100,9951,150,9955,50,9956,100,9957,150
1576216,SSE-ZABA,11342,100,11340,150,11338,200,11350,67,11352,150,11354,200
1576316,SSE-CARD,9067,74,9066,150,9065,200,9070,50,9071,100,9072,150
1576316,SSE-FSR,9933,50,9931,100,9929,150,9939,44,9941,150,9943,200
1576316,SSE-HT,11046,50,11044,100,11042,150,11052,100,11054,150,11056,200
1576316,SSE-KRAS,9519,50,9517,100,9515,270,9523,50,9525,100,9527,150
1576316,SSE-SIMP,9937,50,9936,100,9935,150,9941,89,9942,200,9943,250
1576316,SSE-ZABA,11332,50,11330,100,11328,150,11336,50,11338,100,11340,150
1576416,SSE-CARD,9072,45,9071,200,9070,260,9076,50,9077,100,9078,150
1576416,SSE-FSR,9932,50,9930,100,9928,150,9936,30,9938,100,9940,150
1576416,SSE-HT,11023,50,11022,192,11021,125,11027,50,11029,100,11031,150
1576416,SSE-KRAS,9515,70,9510,50,9509,80,9516,70,9518,150,9520,200
1576416,SSE-SIMP,9925,50,9924,100,9923,150,9928,6,9929,150,9930,200
1576416,SSE-ZABA,11323,50,11321,100,11319,150,11329,58,11331,150,11333,200
1576516,SSE-CARD,9035,40,9034,100,9033,150,9038,100,9039,150,9040,200
1576516,SSE-FSR,9950,30,9948,100,9946,150,9954,50,9956,100,9958,150
1576516,SSE-HT,11006,50,11004,100,11002,150,11016,100,11018,250,11141,147
1576516,SSE-KRAS,9516,50,9515,120,9513,100,9519,50,9521,100,9523,150
1576516,SSE-SIMP,9941,30,9940,100,9939,150,9943,50,9944,100,9945,150
1576516,SSE-ZABA,11313,50,11311,100,11309,150,11321,110,11323,282,11325,250
1576616,SSE-CARD,9048,80,9047,150,9046,200,9051,50,9052,100,9053,150
1576616,SSE-FSR,9951,20,9949,100,9947,150,9955,50,9957,100,9959,150
1576616,SSE-HT,10997,50,10995,100,10993,150,11001,49,11003,100,11005,150
1576616,SSE-KRAS,9530,50,9528,100,9526,150,9534,50,9536,100,9538,150
1576616,SSE-SIMP,9918,50,9917,100,9916,160,9921,34,9922,150,9923,200
1576616,SSE-ZABA,11299,50,11297,100,11295,150,11305,85,11307,150,11309,200
1576716,SSE-CARD,9043,100,9042,150,9041,200,9046,40,9047,100,9048,150
1576716,SSE-FSR,9937,50,9935,100,9933,150,9941,50,9943,100,9945,150
1576716,SSE-HT,10998,64,10996,150,10994,200,11004,50,11006,100,11008,150
1576716,SSE-KRAS,9520,50,9518,100,9516,185,9524,50,9526,100,9528,150
1576716,SSE-SIMP,9921,10,9920,50,9919,100,9923,71,9924,150,9925,200
1576716,SSE-ZABA,11289,50,11287,100,11285,150,11295,61,11297,150,11299,200
1576816,SSE-CARD,8956,50,8955,100,8954,150,8959,70,8960,150,8961,200
1576816,SSE-FSR,9944,50,9942,100,9940,150,9948,40,9950,100,9952,150
1576816,SSE-HT,10982,50,10980,100,10978,150,10986,50,10988,100,10990,150
1576816,SSE-KRAS,9532,50,9530,250,9524,120,9542,50,9544,100,9546,155
1576816,SSE-SIMP,9927,50,9926,100,9925,150,9931,120,9932,200,9933,250
1576816,SSE-ZABA,11308,60,11306,150,11304,200,11318,140,11320,200,11322,250
1576916,SSE-CARD,8954,50,8953,100,8952,150,8958,14,8959,210,8960,250
1576916,SSE-FSR,9961,32,9959,100,9957,150,9965,50,9967,100,9969,150
1576916,SSE-HT,10981,100,10979,150,10977,200,10987,50,10989,100,10991,150
1576916,SSE-KRAS,9533,50,9531,100,9529,150,9537,50,9539,100,9541,150
1576916,SSE-SIMP,9958,20,9957,100,9956,150,9960,50,9961,100,9962,150
1576916,SSE-ZABA,11296,50,11294,100,11292,150,11302,75,11304,150,11306,200
1577016,SSE-CARD,8929,60,8928,100,8927,150,8933,36,8934,200,8935,250
1577016,SSE-FSR,10002,30,10000,100,9998,150,10006,50,10008,100,10010,150
1577016,SSE-HT,10988,14,10986,100,10984,150,10992,50,10994,100,10996,150
1577016,SSE-KRAS,9524,70,9519,50,9517,100,9525,100,9527,150,9529,200
1577016,SSE-SIMP,9949,50,9948,100,9947,150,9952,50,9953,150,9954,200
1577016,SSE-ZABA,11297,60,11295,150,11293,200,11303,50,11305,100,11307,150
1577116,SSE-CARD,8955,50,8954,100,8953,150,8957,50,8958,100,8959,180
1577116,SSE-FSR,9977,50,9975,100,9973,150,9981,40,9983,100,9985,150
1577116,SSE-HT,11017,50,11015,100,11013,150,11021,50,11023,100,11025,150
1577116,SSE-KRAS,9509,80,9506,50,9504,100,9514,140,9516,200,9518,250
1577116,SSE-SIMP,9935,50,9934,100,9933,150,9937,30,9938,100,9939,150
1577116,SSE-ZABA,11307,50,11305,100,11303,150,11311,40,11313,100,11315,150
1577216,SSE-CARD,8965,43,8964,150,8963,200,8968,50,8969,100,8970,150
1577216,SSE-FSR,9975,50,9973,100,9971,150,9979,50,9981,100,9983,150
1577216,SSE-HT,10957,25,10955,50,10953,100,10959,25,10961,100,10963,150
1577216,SSE-KRAS,9493,50,9491,100,9489,150,9499,25,9501,150,9503,200
1577216,SSE-SIMP,9943,49,9942,150,9941,200,9946,50,9947,100,9948,150
1577216,SSE-ZABA,11292,50,11290,100,11288,150,11296,6,11298,100,11300,150
1577316,SSE-CARD,8950,50,8949,100,8948,150,8954,40,8955,200,8956,250
1577316,SSE-FSR,10024,1,10022,100,10020,150,10028,40,10030,100,10032,150
1577316,SSE-HT,10984,50,10982,100,10980,150,10988,50,10990,100,10992,150
1577316,SSE-KRAS,9489,50,9487,100,9485,150,9495,20,9497,150,9499,200
1577316,SSE-SIMP,9938,50,9937,120,9936,150,9941,26,9942,150,9943,200
1577316,SSE-ZABA,11299,60,11297,150,11296,6,11305,42,11307,100,11309,150
1577416,SSE-CARD,8956,20,8955,150,8954,426,8960,100,8961,150,8962,200
1577416,SSE-FSR,10036,199,10034,250,9965,1,10046,50,10048,100,10050,150
1577416,SSE-HT,10993,50,10991,100,10989,150,10997,50,10999,100,11001,150
1577416,SSE-KRAS,9499,100,9497,150,9495,200,9505,50,9507,100,9509,150
1577416,SSE-SIMP,9975,40,9974,100,9973,150,9977,50,9978,100,9979,150
1577416,SSE-ZABA,11291,50,11289,100,11287,150,11297,6,11299,150,11301,200
1577516,SSE-CARD,8958,16,8957,150,8956,200,8961,50,8962,100,8963,150
1577516,SSE-FSR,10010,50,10008,100,10006,150,10018,140,10020,200,10022,250
1577516,SSE-HT,10974,50,10972,100,10970,150,10978,15,10980,100,10982,150
1577516,SSE-KRAS,9498,50,9496,100,9494,150,9502,50,9504,100,9506,150
1577516,SSE-SIMP,9948,50,9947,100,9946,150,9953,190,9954,250,10005,100
1577516,SSE-ZABA,11298,50,11296,100,11294,150,11302,18,11304,100,11306,150
1577616,SSE-CARD,8946,50,8945,100,8944,150,8950,75,8951,200,8952,250
1577616,SSE-FSR,10023,60,10021,150,10019,200,10029,50,10031,100,10033,150
1577616,SSE-HT,10990,50,10988,100,10986,150,10994,34,10996,100,10998,150
1577616,SSE-KRAS,9515,10,9513,100,9511,150,9519,50,9521,100,9523,150
1577616,SSE-SIMP,9973,50,9972,100,9971,150,9975,50,9976,100,9977,150
1577616,SSE-ZABA,11301,14,11299,100,11297,150,11305,34,11307,100,11309,150
1577716,SSE-CARD,8967,86,8966,250,8950,10,8972,50,8973,100,8974,150
1577716,SSE-FSR,10004,50,10002,100,10000,150,10014,39,10016,250,10115,20
1577716,SSE-HT,10996,17,10994,100,10992,150,11000,50,11002,100,11004,150
1577716,SSE-KRAS,9511,10,9509,100,9507,150,9517,95,9519,150,9521,200
1577716,SSE-SIMP,9947,50,9946,100,9945,150,9951,126,9952,200,9953,250
1577716,SSE-ZABA,11263,50,11261,100,11259,150,11269,74,11271,150,11273,200
1577816,SSE-CARD,8832,50,8831,100,8830,150,8834,5,8835,100,8836,150
1577816,SSE-FSR,10030,100,10028,150,10026,200,10036,16,10038,100,10040,150
1577816,SSE-HT,10985,50,10983,100,10981,150,10991,87,10993,150,10995,200
1577816,SSE-KRAS,9519,55,9517,150,9515,200,9525,50,9527,100,9529,150
1577816,SSE-SIMP,9969,50,9968,100,9967,150,9971,50,9972,100,9973,150
1577816,SSE-ZABA,11278,18,11276,100,11274,150,11282,34,11284,100,11286,150
1577916,SSE-CARD,8840,50,8839,100,8838,150,8842,50,8843,100,8844,150
1577916,SSE-FSR,10053,50,10051,150,10049,200,10059,50,10061,100,10063,150
1577916,SSE-HT,11011,50,11009,100,11007,150,11015,50,11017,149,11019,150
1577916,SSE-KRAS,9516,10,9514,100,9512,150,9519,120,9520,50,9522,100
1577916,SSE-SIMP,9959,50,9958,100,9957,150,9962,90,9963,150,9964,200
1577916,SSE-ZABA,11276,50,11274,100,11272,150,11282,30,11284,150,11286,200
1578016,SSE-CARD,8836,50,8835,100,8834,405,8840,123,8841,200,8842,250
1578016,SSE-FSR,10038,50,10036,100,10034,150,10044,40,10046,150,10048,200
1578016,SSE-HT,11013,100,11011,150,11009,200,11017,49,11019,50,11021,100
1578016,SSE-KRAS,9503,18,9502,68,9501,100,9507,40,9509,100,9511,150
1578016,SSE-SIMP,9971,50,9970,100,9969,150,9972,10,9973,50,9974,100
1578016,SSE-ZABA,11272,50,11270,100,11268,150,11278,91,11280,150,11282,200
1578116,SSE-CARD,8825,50,8824,100,8823,150,8831,52,8967,194,9075,20
1578116,SSE-FSR,10071,30,10069,150,10067,200,10077,50,10079,100,10081,150
1578116,SSE-HT,11023,14,11021,100,11019,150,11027,50,11029,100,11031,150
1578116,SSE-KRAS,9508,50,9506,100,9504,150,9512,50,9514,100,9516,150
1578116,SSE-SIMP,9985,83,9984,150,9983,200,9988,50,9989,100,9990,150
1578116,SSE-ZABA,11267,50,11265,100,11263,150,11275,130,11277,200,11279,250
1578216,SSE-CARD,8816,50,8815,100,8814,150,8820,140,8821,200,8822,250
1578216,SSE-FSR,10081,114,10079,200,10077,250,10089,50,10091,100,10093,150
1578216,SSE-HT,11017,99,11015,100,11013,150,11023,44,11025,150,11027,200
1578216,SSE-KRAS,9502,18,9498,50,9496,100,9504,50,9506,150,9508,200
1578216,SSE-SIMP,9977,50,9976,100,9975,150,9981,101,9982,200,9983,250
1578216,SSE-ZABA,11267,50,11265,100,11263,150,11271,18,11273,100,11275,150
1578316,SSE-CARD,8838,40,8837,100,8836,150,8840,50,8841,100,8842,150
1578316,SSE-FSR,10081,106,10079,200,10077,250,10089,50,10091,100,10093,150
1578316,SSE-HT,11013,50,11011,100,11009,150,11021,131,11023,200,11025,250
1578316,SSE-KRAS,9527,148,9525,200,9523,250,9533,70,9535,50,9537,100
1578316,SSE-SIMP,9962,50,9961,100,9960,150,9965,34,9966,150,9967,200
1578316,SSE-ZABA,11272,12,11270,100,11268,150,11276,18,11278,100,11280,150
1578416,SSE-CARD,8826,50,8825,100,8824,150,8829,80,8830,150,8831,200
1578416,SSE-FSR,10104,38,10102,100,10100,150,10108,50,10110,100,10112,150
1578416,SSE-HT,11016,50,11014,100,11012,150,11022,68,11024,150,11026,200
1578416,SSE-KRAS,9525,18,9523,100,9521,150,9531,100,9533,217,9535,200
1578416,SSE-SIMP,9958,50,9957,100,9956,150,9961,81,9962,150,9963,200
1578416,SSE-ZABA,11297,50,11295,100,11293,150,11301,50,11303,100,11305,150
1578516,SSE-CARD,8817,50,8816,100,8815,150,8823,213,8840,10,8967,194
1578516,SSE-FSR,10077,50,10075,100,10073,150,10081,18,10083,100,10085,150
1578516,SSE-HT,11051,50,11049,100,11047,150,11055,50,11057,100,11059,150
1578516,SSE-KRAS,9531,102,9529,200,9527,250,9539,50,9541,100,9543,150
1578516,SSE-SIMP,9962,50,9961,201,9960,150,9964,60,9965,100,9966,150
1578516,SSE-ZABA,11280,50,11278,100,11276,182,11284,27,11286,100,11288,150
1578616,SSE-CARD,8805,50,8804,100,8803,150,8809,57,8810,200,8811,250
1578616,SSE-FSR,10078,15,10076,100,10074,150,10082,17,10084,100,10086,150
1578616,SSE-HT,11039,50,11037,100,11035,150,11043,50,11045,100,11047,150
1578616,SSE-KRAS,9528,10,9526,100,9524,150,9534,100,9536,150,9538,200
1578616,SSE-SIMP,9953,50,9952,100,9951,150,9957,69,9958,200,9959,250
1578616,SSE-ZABA,11277,50,11276,32,11275,100,11281,13,11283,100,11285,150
1578716,SSE-CARD,8814,50,8813,150,8812,200,8817,50,8818,100,8819,150
1578716,SSE-FSR,10064,50,10062,100,10060,150,10068,50,10070,100,10072,150
1578716,SSE-HT,11035,50,11033,100,11031,150,11039,42,11041,100,11043,150
1578716,SSE-KRAS,9525,50,9523,100,9521,150,9531,92,9533,150,9535,200
1578716,SSE-SIMP,9967,40,9966,100,9965,150,9969,50,9970,100,9971,150
1578716,SSE-ZABA,11304,10,11302,100,11300,150,11308,50,11310,100,11312,150
1578816,SSE-CARD,8925,40,8924,150,8923,200,8928,50,8929,100,8930,150
1578816,SSE-FSR,10091,51,10089,150,10087,200,10097,50,10099,100,10101,150
1578816,SSE-HT,11065,1,11063,150,11061,200,11071,50,11073,100,11075,150
1578816,SSE-KRAS,9523,100,9521,150,9519,200,9533,150,9535,200,9537,250
1578816,SSE-SIMP,9980,50,9979,100,9978,150,9982,50,9983,100,9984,150
1578816,SSE-ZABA,11300,50,11298,100,11296,150,11304,126,11306,100,11308,150
1578916,SSE-CARD,8918,25,8917,100,8916,150,8921,20,8922,150,8923,200
1578916,SSE-FSR,10072,50,10070,100,10068,150,10076,50,10078,100,10080,150
1578916,SSE-HT,11067,35,11065,200,11063,250,11075,50,11077,100,11079,150
1578916,SSE-KRAS,9516,50,9514,100,9512,150,9522,50,9524,150,9526,200
1578916,SSE-SIMP,9989,50,9988,100,9987,150,9991,40,9992,100,9993,150
1578916,SSE-ZABA,11329,74,11327,150,11325,200,11335,40,11337,100,11339,150
1579016,SSE-CARD,8907,50,8906,100,8905,150,8912,185,8913,250,8920,10
1579016,SSE-FSR,10070,100,10068,150,10066,200,10076,50,10078,100,10080,150
1579016,SSE-HT,11065,200,11063,250,10991,1,11077,100,11079,150,11081,200
1579016,SSE-KRAS,9517,55,9515,200,9513,250,9525,50,9527,100,9529,150
1579016,SSE-SIMP,9987,50,9986,100,9985,150,9991,49,9992,200,9993,250
1579016,SSE-ZABA,11317,50,11315,100,11313,150,11321,50,11323,100,11325,150
1579116,SSE-CARD,8912,25,8911,100,8910,150,8914,50,8915,100,8916,150
1579116,SSE-FSR,10066,50,10064,100,10062,150,10074,138,10076,220,10078,250
1579116,SSE-HT,11054,50,11052,100,11050,150,11058,50,11060,100,11062,150
1579116,SSE-KRAS,9522,138,9520,200,9518,250,9530,50,9532,100,9534,150
1579116,SSE-SIMP,10004,50,10003,100,10002,150,10005,100,10006,50,10007,130
1579116,SSE-ZABA,11309,50,11307,100,11305,150,11313,38,11315,100,11317,172
1579216,SSE-CARD,8936,36,8935,100,8934,150,8938,50,8939,100,8940,150
1579216,SSE-FSR,10048,50,10046,100,10044,150,10052,50,10054,100,10056,150
1579216,SSE-HT,11057,60,11055,200,11053,250,11065,50,11067,100,11069,155
1579216,SSE-KRAS,9500,50,9498,100,9496,150,9504,15,9506,100,9508,150
1579216,SSE-SIMP,10003,50,10002,100,10001,150,10005,125,10006,100,10007,180
1579216,SSE-ZABA,11322,28,11320,100,11318,150,11326,50,11328,100,11330,150
1579316,SSE-CARD,8951,25,8950,100,8949,150,8953,50,8954,100,8955,150
1579316,SSE-FSR,10034,50,10032,100,10030,150,10040,10,10042,150,10044,200
1579316,SSE-HT,11067,97,10991,1,10957,25,11079,50,11081,100,11083,150
1579316,SSE-KRAS,9490,50,9488,100,9486,150,9494,45,9496,100,9498,150
1579316,SSE-SIMP,9978,50,9977,100,9976,150,9981,98,9982,150,9983,200
1579316,SSE-ZABA,11327,60,11325,150,11323,200,11333,50,11335,100,11337,150
1579416,SSE-CARD,8934,50,8933,100,8932,150,8937,11,8938,150,8939,200
1579416,SSE-FSR,10034,38,10032,100,10030,150,10042,147,10044,200,10046,250
1579416,SSE-HT,11048,50,11046,100,11044,150,11054,100,11056,150,11058,200
1579416,SSE-KRAS,9456,50,9454,100,9452,150,9460,29,9462,100,9464,150
1579416,SSE-SIMP,9981,30,9980,100,9979,150,9983,40,9984,100,9985,150
1579416,SSE-ZABA,11322,50,11320,100,11318,150,11328,50,11330,150,11332,200
1579516,SSE-CARD,8946,65,8945,200,8944,250,8950,50,8951,100,8952,150
1579516,SSE-FSR,10038,50,10036,100,10034,150,10046,150,10048,200,10050,250
1579516,SSE-HT,11034,50,11032,100,11030,150,11040,100,11042,150,11044,200
1579516,SSE-KRAS,9489,50,9487,100,9485,150,9493,50,9495,100,9497,150
1579516,SSE-SIMP,9981,60,9980,100,9979,150,9983,18,9984,100,9985,150
1579516,SSE-ZABA,11313,70,11309,50,11307,100,11315,89,11317,150,11319,200
1579616,SSE-CARD,8938,50,8937,121,8936,150,8944,153,9075,20,9083,20
